,id,y,x1,x2,x3,x4,x5,x7,x8,x9,x10,x6_2,x6_3,x6_4,x6_5,x6_6,x6_7
411,411,2,0.95519,-1.52681,-0.06142,0.19559,0,-0.56123,-0.71021,-2.18975,-1.34912,0,0,0,0,0,0
412,412,3,0.07198,0.37638,-1.08861,1.15751,0,-0.80128,0.05351,-0.8305299999999999,-0.0637,1,0,0,0,0,0
413,413,2,2.12142,-0.93219,0.14356,0.07566,0,0.38823,-1.1239700000000001,-3.8502199999999998,0.5290100000000001,0,0,0,0,0,0
414,414,2,0.00298,-0.61016,-0.42701999999999996,0.61945,0,-1.58409,-1.6432799999999999,-1.19782,1.8027099999999998,0,0,0,0,0,0
415,415,2,2.29267,-1.09656,0.31261,-0.01626,0,-1.2023,-2.7976,1.05352,-0.02276,0,0,0,0,0,0
416,416,2,-3.91039,0.92432,-0.75183,0.74678,1,-1.69233,-1.10706,-2.25772,-0.09076000000000001,0,0,0,0,0,1
417,417,2,0.86924,0.62501,-0.17664000000000002,0.43998999999999994,1,-0.8841600000000001,-1.39364,-2.3307900000000004,1.7475,0,0,0,0,1,0
418,418,3,-0.91225,0.65404,-0.8775799999999999,0.95345,0,0.1247,0.10967,-1.8798400000000002,1.88642,0,0,0,1,0,0
419,419,3,-2.22453,-0.82579,-0.65393,0.65484,0,2.39566,0.46293999999999996,-3.01267,1.31035,0,0,0,0,0,0
420,420,1,3.12858,-0.93747,-0.22734000000000001,0.35644000000000003,0,1.4590299999999998,2.68298,1.03949,1.6773900000000002,0,0,0,0,0,0
421,421,1,-0.42053,-0.45894,-0.28433,0.43556000000000006,0,2.0141400000000003,-0.56398,3.05415,1.17286,0,0,0,0,0,0
422,422,2,-0.69102,1.32172,0.06951,0.20318,1,-0.14632,-1.80187,1.09745,0.86934,0,0,0,0,0,1
423,423,1,-1.05999,1.27686,-1.08165,1.0744200000000002,1,1.93,-0.06796,-2.24378,1.22488,0,0,0,0,0,1
424,424,2,-0.7826,0.95719,0.11682999999999999,-0.0082,1,-1.61195,-0.57006,-2.85262,0.6281100000000001,0,0,0,0,0,1
425,425,2,-0.90891,-1.7269,0.18020999999999998,-0.02688,0,-1.97795,-2.1938299999999997,-2.8245,0.9894799999999999,0,0,0,0,0,0
426,426,1,1.03142,-1.70295,-0.70014,0.72796,0,0.36772,1.8501599999999998,-1.9583099999999998,-0.21483000000000002,0,0,0,0,0,0
427,427,3,-1.75743,0.32188,-0.9963299999999999,1.00806,0,0.43356000000000006,-1.13143,-1.38557,1.90418,0,0,0,0,0,0
428,428,2,2.36455,1.77531,-0.27159,0.32505,1,-1.51824,-1.10374,-2.53742,2.53523,0,0,0,0,0,1
429,429,2,-0.71507,-0.90114,-0.35489,0.46181000000000005,0,-1.8505099999999999,-0.84116,-1.65622,0.47697,0,0,0,0,0,0
430,430,2,-1.4652,-0.07461,-0.40592,0.62595,0,-0.6632399999999999,-0.15786,-1.96272,1.74142,0,0,0,0,0,0
431,431,2,-0.64404,2.19201,0.00718,0.12944,1,-1.6292799999999998,-1.7298,-2.89953,0.32884,0,0,0,0,0,1
432,432,2,2.62423,-1.3874,-0.22537,0.24113,0,-2.60681,-0.9601799999999999,-1.9281,1.57386,0,0,0,0,0,0
433,433,2,-0.50288,1.47892,-0.598,0.7510600000000001,1,0.02514,-1.6109200000000001,-2.05082,-0.31698000000000004,0,0,0,0,0,1
434,434,2,-0.88948,-0.0813,-0.023719999999999998,0.29456,0,-0.74474,-0.02247,-0.36623,1.21085,0,0,0,0,0,0
435,435,1,-0.89416,1.6873,0.0248,0.17601,1,-0.23536999999999997,0.49513,1.21704,0.12686,0,0,0,0,0,1
436,436,2,0.01681,1.41477,-0.41158999999999996,0.5878899999999999,1,-1.22922,-0.74871,-3.51816,1.7601799999999999,0,0,0,0,0,1
437,437,2,1.38523,0.02722,-0.7669600000000001,0.69058,0,-1.01531,0.13244,-1.90295,1.48581,0,0,0,0,0,0
438,438,2,1.72884,0.15444,0.00297,0.11750999999999999,1,-1.2275200000000002,-1.42335,-2.07253,2.06993,0,0,0,0,0,0
439,439,2,0.40615,-1.94956,-0.50635,0.5340699999999999,0,-1.22492,-0.8825299999999999,-0.36694,-0.18465,0,0,0,0,0,0
440,440,2,0.22295,0.78208,-0.41496000000000005,0.44417,1,-1.47971,-0.58745,-2.2415,1.12162,0,0,0,0,1,0
441,441,1,-0.84625,-0.50176,-1.28366,1.2773,0,-0.6792199999999999,-0.58419,-1.7496099999999999,-0.75588,0,0,0,0,0,0
442,442,3,-1.92189,0.42853,-0.67897,0.70157,0,0.7868,-0.5708,2.6175200000000003,-1.50773,1,0,0,0,0,0
443,443,3,1.78901,-0.75105,-1.48932,1.37253,0,-0.36915,-0.28676999999999997,-0.38205,2.7679400000000003,0,0,0,0,0,0
444,444,1,-1.36475,0.07183,-0.19508,0.36646,0,0.08434,0.08507999999999999,1.39604,-0.17157999999999998,0,0,0,0,0,0
445,445,1,-0.82506,-0.92587,-0.80696,0.8529,0,2.31061,1.08143,-0.7872100000000001,1.84002,0,0,0,0,0,0
446,446,1,-1.37015,0.68196,-1.2277200000000001,1.1950399999999999,0,1.0499399999999999,2.00959,0.47629,0.62397,0,0,1,0,0,0
447,447,2,-0.27194,-0.07164,-0.17689000000000002,0.19817,0,-1.56277,-1.58748,-1.8076400000000001,0.3526,0,0,0,0,0,0
448,448,1,0.87753,-0.62642,-0.058429999999999996,0.20326,0,1.22628,0.25388,2.99229,0.11545,0,0,0,0,0,0
449,449,2,2.00944,0.04119,0.07081,0.06559,0,-1.3721700000000001,-1.36725,-1.8790799999999999,-0.33071,0,0,0,0,0,0
450,450,2,-1.31814,1.50021,0.10107999999999999,0.00115,1,-1.99722,-1.93355,-1.5041200000000001,2.308,0,0,0,0,0,1
451,451,3,-0.66399,0.04656,-0.77498,0.9375899999999999,0,1.32597,-0.22403,2.13083,-1.76043,0,0,0,0,0,0
452,452,1,2.25291,-0.40734,-1.09365,1.06605,0,2.3740900000000003,-0.59146,-2.10075,2.38757,0,0,0,0,0,0
454,454,2,1.82139,1.08296,-0.6307699999999999,0.7417699999999999,1,-0.5755100000000001,-1.6978799999999998,-1.01702,0.11684000000000001,0,0,0,0,0,1
455,455,3,0.95745,1.0044,-1.11552,1.0399100000000001,0,0.07873,-0.76067,-0.58965,1.03439,0,0,0,0,0,1
456,456,1,-0.15802,1.40899,-0.9590299999999999,0.9887799999999999,1,2.77193,2.34742,2.45492,2.0913,0,0,0,0,0,1
457,457,2,1.38464,-0.02849,-0.32908000000000004,0.35878000000000004,0,0.26683,-1.59969,-1.6800700000000002,0.75949,0,0,0,0,0,0
458,458,3,0.17117,0.36803,-1.17726,1.1362299999999999,0,0.029769999999999998,-0.33544,-0.06762,2.9866,0,0,0,0,0,0
459,459,2,-1.49278,0.3425,0.11915999999999999,-0.00137,1,-2.4121900000000003,-1.63605,-2.2195099999999996,1.5842,1,0,0,0,0,0
460,460,1,1.56513,-2.12971,-0.32245,0.45565,0,2.0215400000000003,1.9033,2.11369,0.74017,0,0,0,0,0,0
461,461,2,0.36113,-0.1787,-0.20489000000000002,0.38834,0,-1.68862,-1.06667,-0.64273,-1.06249,0,0,0,0,0,0
462,462,2,-3.14924,1.41569,-0.7391800000000001,0.76753,1,-0.6453399999999999,-1.14734,-2.2245,0.06631000000000001,0,0,0,0,0,1
463,463,2,-1.28897,1.41181,-0.37535,0.58433,1,-2.15782,-1.227,-1.20041,2.5712099999999998,0,0,0,0,0,1
464,464,2,0.44552,-0.65493,-0.5082800000000001,0.6194,0,-0.8568399999999999,-1.25918,-2.13585,0.28770999999999997,0,0,0,0,0,0
465,465,2,-1.04097,0.5185,-0.27403,0.36378,1,-1.71917,-1.42448,-0.30856,0.63758,0,0,1,0,0,0
466,466,3,-1.36858,0.87099,-0.68658,0.7717,1,1.2122600000000001,-2.32406,0.9908600000000001,2.07974,0,0,0,0,0,1
467,467,3,0.04158,0.87448,-0.278,0.38001999999999997,1,0.73214,-0.39092,-1.07083,3.7818699999999996,0,0,0,0,0,1
468,468,2,0.65076,0.21334,-0.6105,0.80108,0,-1.34837,-0.76822,-2.13215,1.2015200000000001,1,0,0,0,0,0
469,469,1,0.67315,1.71933,-0.6689,0.7872600000000001,1,-2.04072,1.64503,-0.07995,-0.015080000000000001,0,0,0,0,0,1
470,470,1,-0.19867,-0.08945,-0.70832,0.78061,0,-0.8974799999999999,1.2455,0.82968,1.7132900000000002,0,0,0,0,0,0
471,471,1,0.71226,0.76307,0.06085,0.11692999999999999,1,1.50288,0.80571,1.6026,-1.21991,0,0,0,0,0,1
472,472,2,-0.33546,1.07267,-0.8195,0.80908,1,-0.4271,-0.5443399999999999,-2.78347,3.1794,0,0,0,0,0,1
473,473,2,1.00585,-1.16094,0.14227,0.09167,0,-1.34943,-0.9863,-0.51863,2.2050400000000003,0,0,0,0,0,0
474,474,3,-1.5098,0.68488,-0.32258000000000003,0.58932,1,1.42151,1.30922,-0.5756,2.51743,0,0,0,0,0,1
475,475,1,-1.70836,0.03345,-1.14565,1.10901,0,-1.06444,0.055029999999999996,-0.99393,1.09619,0,0,0,0,0,0
476,476,2,1.60089,-0.02881,-0.12215,0.39288,0,-1.9968299999999999,-1.86798,-2.76132,2.04743,0,0,0,0,0,0
477,477,2,0.71534,0.26499,0.25485,0.06579,1,-0.9228299999999999,-1.01577,-1.1008799999999999,2.49969,0,1,0,0,0,0
478,478,2,-0.84324,0.36063,-0.18322,0.31461,1,-0.61379,-0.6976600000000001,-1.95825,1.44035,1,0,0,0,0,0
479,479,1,2.35319,-0.75064,-0.4018,0.48708,0,-0.013319999999999999,-2.10235,3.4335199999999997,2.30843,0,0,0,0,0,0
480,480,1,0.15969,0.52362,-0.71948,0.81591,0,1.34788,0.50521,-3.3995599999999997,0.38902,0,0,1,0,0,0
481,481,1,1.01871,-1.51979,0.10818,0.05922,0,3.53937,0.9408200000000001,-0.62384,1.28252,0,0,0,0,0,0
483,483,2,2.29387,-1.45596,0.16072999999999998,0.16219,0,-1.59222,-0.28604,-2.88282,0.24031999999999998,0,0,0,0,0,0
484,484,2,-1.49438,-0.44906,-0.19934000000000002,0.46307,0,-0.76202,-0.59659,-2.85181,0.4759,0,0,0,0,0,0
485,485,2,-0.60136,-0.0539,-0.38234,0.41376999999999997,0,-0.87287,-1.10807,-1.09359,1.4108399999999999,0,0,0,0,0,0
487,487,2,-0.07654,-0.55178,-0.43431000000000003,0.60635,0,-0.32755,-1.9362099999999998,-0.41978999999999994,0.81567,0,0,0,0,0,0
488,488,2,0.13157,-1.41203,-0.55085,0.56276,0,-0.11175999999999998,0.5624399999999999,0.07277,-0.59525,0,0,0,0,0,0
489,489,2,2.27902,-0.46957,-0.6405,0.7993100000000001,0,-2.70706,-1.6751900000000002,-1.5972899999999999,-0.59796,0,0,0,0,0,0
490,490,2,0.42023,1.73385,-0.43871000000000004,0.45338999999999996,1,-1.55606,-0.9310200000000001,-2.5754,3.0710599999999997,0,0,0,0,0,1
491,491,1,0.9116,-0.92392,-0.63766,0.66472,0,1.0702,3.39086,-0.9325200000000001,0.25186,0,0,0,0,0,0
492,492,2,-1.50794,1.08657,0.36964,-0.04778,1,-0.9521299999999999,-0.10296,-2.35046,0.6569699999999999,0,0,0,0,0,1
493,493,2,2.62328,-0.21741,-0.49996,0.73222,0,-0.17941,0.1163,-0.43326000000000003,0.92315,0,0,0,0,0,0
494,494,2,-1.26708,2.19509,-0.9323,0.83614,1,-1.88022,-1.0609600000000001,-1.77652,3.44635,0,0,0,0,0,1
495,495,2,0.09859,-1.06007,-0.49473999999999996,0.45621999999999996,0,-0.6928300000000001,-1.01605,-2.26519,0.79315,0,0,0,0,0,0
496,496,3,0.86151,0.11909,-0.90471,0.8804700000000001,0,0.83267,-0.36737,-0.24834,2.06945,0,0,0,0,0,0
497,497,2,-1.01255,-0.20391,-0.06122999999999999,0.11924000000000001,0,-1.32752,-0.49963,-1.08517,1.78505,0,0,0,0,0,0
498,498,2,-1.47399,-1.03982,-0.4561,0.4923,0,-0.96772,-1.57693,1.08443,-0.12402,0,0,0,0,0,0
499,499,2,1.28886,0.01193,-0.17937999999999998,0.42995,0,-1.26768,-1.6906,-0.31711999999999996,2.12915,0,0,0,0,0,0
500,500,1,-0.17625,0.10563,-0.05791,0.1971,0,1.29433,3.55314,3.3706400000000003,4.31456,0,0,0,0,0,0
501,501,2,0.13399,-0.85569,-0.23849,0.40218000000000004,0,0.2532,-0.44177,-2.2446200000000003,-0.43808,0,0,0,0,0,0
502,502,2,-1.32482,1.79959,-0.59499,0.53983,1,-0.14106,-0.99926,-1.07795,0.18062999999999999,0,0,0,0,0,1
503,503,1,0.32026,0.7676,-0.33393,0.43645,1,0.28331999999999996,1.84533,-1.84342,0.15672,0,0,0,0,1,0
504,504,2,1.9556,-1.14735,-0.62108,0.75034,0,-1.05265,-1.7456900000000002,-0.10755999999999999,0.324,0,0,0,0,0,0
505,505,1,2.53306,-1.95548,-1.12915,1.14895,0,1.73528,4.41573,1.5331299999999999,0.68792,0,0,0,0,0,0
506,506,2,-0.3601,0.48192,-0.44728999999999997,0.65262,0,-0.46543,-2.64602,-1.4668700000000001,-0.3396,0,0,1,0,0,0
507,507,2,-1.44673,-0.73907,-0.28411,0.50615,0,-0.35755,-0.5138699999999999,-2.67477,1.7627,0,0,0,0,0,0
508,508,1,1.06747,-0.28824,-0.00449,0.17363,0,1.35871,0.6947,1.5051299999999999,0.64542,0,0,0,0,0,0
509,509,2,-0.96675,0.30146,-0.78347,0.7631399999999999,0,-0.75527,-0.18953,-2.1364799999999997,-0.96514,0,0,0,0,0,0
510,510,1,-0.38093,1.09893,0.16617,0.048369999999999996,1,0.7248399999999999,0.16922,2.63266,1.12399,0,0,0,0,0,1
511,511,3,0.34552,-1.61803,-1.43241,1.37605,0,2.2406,0.20695999999999998,-1.9089200000000002,2.75505,0,0,0,0,0,0
513,513,2,1.88042,-0.93356,-0.30132,0.33719,0,-1.8300599999999998,-0.00217,-1.22007,1.56754,0,0,0,0,0,0
514,514,2,3.11631,-0.0615,0.14765999999999999,0.02267,0,-0.67509,-1.22021,-1.2094799999999999,-0.06135,0,0,0,0,0,0
515,515,2,-0.3935,0.71545,-0.44183999999999996,0.60721,1,-0.71953,0.53499,-1.4495200000000001,3.02684,0,0,0,0,1,0
516,516,2,-1.28282,0.43482,-0.5303100000000001,0.56719,0,-1.8108099999999998,-0.16137,-1.45186,0.66638,1,0,0,0,0,0
517,517,2,-1.10873,1.52298,-0.34913,0.48577,1,-0.74154,-1.08212,-3.5466800000000003,1.1789100000000001,0,0,0,0,0,1
518,518,1,0.12767,-1.82294,-0.31237,0.45056999999999997,0,0.62257,1.43789,0.7565,-0.52733,0,0,0,0,0,0
519,519,2,0.58645,1.076,-0.22169,0.28820999999999997,1,-2.5411200000000003,-1.19127,-4.7749,3.65416,0,0,0,0,0,1
520,520,1,1.46869,-0.04297,0.26304,-0.042769999999999996,0,0.61029,2.30855,2.6067,1.03843,0,0,0,0,0,0
521,521,2,1.28594,1.60031,-0.60236,0.67974,1,-0.25569000000000003,-0.91243,-1.6545900000000002,0.969,0,0,0,0,0,1
522,522,2,-1.97642,1.3257,0.04927,0.16797,1,-1.8000599999999998,0.2056,-3.6936,0.98474,0,0,0,0,0,1
523,523,3,0.55362,-0.8559,-0.21328000000000003,0.43254,0,0.7508,-0.60346,-0.7679,1.36124,0,0,0,0,0,0
524,524,1,0.52732,0.17871,-0.79503,0.84803,0,-0.20209000000000002,0.15324000000000002,4.63546,0.16255999999999998,0,0,0,0,0,0
525,525,3,1.31078,0.905,-0.5646899999999999,0.74651,1,1.63016,-1.54227,-0.71238,0.059789999999999996,0,0,0,0,0,1
526,526,2,1.5883,0.24351,-0.43733,0.46293,0,-0.60497,0.00125,-1.73269,0.8294600000000001,0,0,0,0,0,0
527,527,1,-1.86947,2.93934,-0.32874000000000003,0.49641,1,0.32083,1.93665,-1.55315,1.55225,0,0,0,0,0,1
528,528,2,-1.47081,1.34562,-0.72814,0.7831199999999999,1,-1.3577299999999999,0.2878,-3.8825199999999995,2.58288,0,0,0,0,0,1
529,529,2,-0.97431,0.39363,-0.12909,0.11739000000000001,1,-0.08926,-0.68156,-0.6954199999999999,0.56006,0,0,0,0,0,0
530,530,2,0.70001,0.50686,-0.58187,0.7620600000000001,0,-0.5975,-1.7553,-0.09938,2.44207,0,0,1,0,0,0
531,531,2,-0.97866,-0.33956,-0.28615999999999997,0.32531,0,-0.80712,-1.68839,-3.50964,2.19037,0,0,0,0,0,0
532,532,2,1.11658,-0.51014,-0.01968,0.01993,0,-1.9067,-0.8283799999999999,1.0494700000000001,1.2691700000000001,0,0,0,0,0,0
533,533,3,0.70038,-1.18976,-0.81176,0.94657,0,0.9933200000000001,-0.36937,1.22265,-1.51134,0,0,0,0,0,0
534,534,2,1.21922,0.397,-0.023569999999999997,0.26944,1,-0.94971,-0.25525,-0.55484,0.24624000000000001,0,0,1,0,0,0
535,535,3,0.00256,0.04424,-1.1366,1.21254,0,0.61775,-0.9348799999999999,-3.2637099999999997,0.60044,0,0,0,0,0,0
536,536,1,1.69048,1.53428,-0.16891,0.23926999999999998,1,1.34597,1.67452,-0.72932,0.9232799999999999,0,0,0,0,0,1
537,537,1,2.01457,-0.00424,-0.39446,0.49925,0,3.05424,1.1886299999999999,3.14834,2.5615200000000002,0,0,0,0,0,0
538,538,2,-1.05973,1.00714,-0.65579,0.75665,1,-1.51827,-0.88326,-0.12254000000000001,-0.66067,0,0,0,0,0,1
540,540,2,0.68527,0.10772,-0.4644,0.6373300000000001,0,-0.47755,-0.43873999999999996,-2.08197,1.50634,0,0,0,0,0,0
541,541,2,-0.79706,0.86225,-0.5938100000000001,0.67278,1,-1.27577,-1.6562400000000002,-2.9434400000000003,1.01969,0,0,0,0,0,1
542,542,1,-2.19903,-0.5251,-0.46476999999999996,0.60047,0,-1.1495600000000001,0.28534,-1.04461,-0.24615,0,0,0,0,0,0
543,543,1,-1.59102,0.88058,0.13344,0.01371,1,1.68796,2.72034,-2.19042,-0.13372,0,0,0,0,0,1
544,544,2,-0.64331,0.97965,-0.51266,0.76683,1,-2.6368,0.16153,-3.3090699999999997,-1.67858,0,0,0,0,0,1
545,545,3,-0.04917,-0.84416,-1.3333899999999999,1.19505,0,2.19788,1.13764,-1.66635,-1.51938,0,0,0,0,0,0
546,546,2,0.93491,1.45094,-0.8797299999999999,0.80419,1,-2.71703,-0.84425,-1.61322,0.9958799999999999,0,0,0,0,0,1
547,547,2,-0.25918,0.0571,0.13022999999999998,0.09357,0,-1.6726900000000002,-1.07199,-2.48896,0.80892,0,0,0,0,0,0
548,548,2,-2.84072,0.67747,-0.26503000000000004,0.5199,1,-0.8333,-0.76637,-1.1200299999999999,0.060020000000000004,0,0,0,0,0,1
549,549,1,0.6743,0.81503,0.04987,0.06992000000000001,1,0.48541000000000006,3.28135,3.3724199999999995,1.12763,0,0,0,0,0,1
550,550,1,1.1973,-1.38941,-0.35894000000000004,0.43738999999999995,0,2.8755,0.62433,-0.70702,0.36158,0,0,0,0,0,0
551,551,2,1.812,1.91398,0.32881,-0.03723,1,-0.70012,-1.46596,-3.3457199999999996,2.33866,0,0,0,0,0,1
552,552,2,-0.83687,-0.72108,-0.28228000000000003,0.3505,0,-0.71001,-1.58839,-5.138719999999999,0.37388000000000005,0,0,0,0,0,0
553,553,2,-1.4476,0.0098,-0.8382,0.78018,0,0.62478,-1.21956,-2.82015,1.7561900000000001,0,0,0,0,0,0
554,554,2,-0.53063,1.36704,-0.54982,0.72935,1,-0.50578,-0.55193,-1.26722,1.4652399999999999,0,0,0,0,0,1
555,555,3,0.73333,-1.21158,-1.1995,1.12205,0,0.12594,0.68093,-0.5482899999999999,3.12763,0,0,0,0,0,0
556,556,1,0.4667,-0.74621,0.055189999999999996,0.06673,0,1.16553,0.64157,-3.29314,2.0790599999999997,0,0,0,0,0,0
557,557,3,-0.00681,0.54714,-1.36976,1.30255,0,2.20212,-1.46059,1.22676,-0.17221,1,0,0,0,0,0
558,558,2,1.16945,-1.29088,-0.4628,0.59264,0,0.0622,-0.03542,-2.50753,0.59159,0,0,0,0,0,0
559,559,2,-1.47768,-1.40126,-0.23724,0.21422,0,-2.20417,-2.21018,-1.2838399999999999,0.99374,0,0,0,0,0,0
560,560,1,-1.9227,0.98967,-1.1519700000000002,1.19573,0,0.32053000000000004,0.027889999999999998,-0.39988,0.64148,0,0,0,0,0,1
561,561,2,2.8119,0.60349,-0.47523000000000004,0.59408,1,0.39199,-0.8434299999999999,-1.59115,0.9923200000000001,0,0,0,1,0,0
562,562,2,0.29497,-0.39609,-0.45233,0.60425,0,-1.57884,-1.21708,-2.95391,2.0735799999999998,0,0,0,0,0,0
563,563,1,-0.51643,2.17583,-1.3476700000000001,1.31097,1,-0.44798000000000004,1.35185,-1.49269,1.38958,0,0,0,0,0,1
564,564,2,-0.54983,-1.04343,-0.5537,0.55061,0,-1.57503,-1.51006,-5.15894,0.37416,0,0,0,0,0,0
565,565,1,2.49601,-0.3026,0.12174000000000001,0.07531,0,0.6249600000000001,-0.8766799999999999,1.5536299999999998,2.78112,0,0,0,0,0,0
566,566,2,0.45689,-0.95963,-0.3024,0.42286999999999997,0,-1.8444900000000002,-0.16309,-1.47662,1.0578100000000001,0,0,0,0,0,0
567,567,2,1.03082,-0.00354,0.11058,0.04557,0,-1.66085,0.54765,-3.5406199999999997,0.80267,0,0,0,0,0,0
568,568,1,1.44239,0.46076,-0.85726,0.89144,0,2.29915,4.17304,1.24589,1.03515,1,0,0,0,0,0
569,569,2,0.49609,1.22005,0.0066099999999999996,0.27049,1,-1.53086,-0.45286000000000004,-2.71092,-0.62541,0,0,0,0,0,1
570,570,3,2.79545,0.38565,-0.48921000000000003,0.6237,0,1.83798,0.94473,2.29372,-1.7929400000000002,0,1,0,0,0,0
571,571,1,-1.65331,0.87426,-0.07413,0.23139,1,2.30952,2.04156,2.6587099999999997,0.8528,0,0,0,0,0,1
572,572,2,0.16017,-1.49749,-0.84878,0.8533299999999999,0,-0.83054,-1.21594,-1.77115,1.56925,0,0,0,0,0,0
573,573,2,-0.96556,0.43434,-0.17359000000000002,0.20923000000000003,1,-1.83065,-0.17276,-0.14665999999999998,1.03203,1,0,0,0,0,0
574,574,1,2.08786,-0.74987,0.14311,0.02607,0,4.603680000000001,-0.5722,2.75785,0.03138,0,0,0,0,0,0
575,575,2,0.43468,0.51919,0.40803,-0.06555,1,-1.29109,-0.57885,-0.97793,-0.15417,0,0,0,0,1,0
576,576,1,-0.97003,-0.32267,-0.1655,0.29741,0,-0.41973999999999995,2.50095,-2.4396400000000003,2.1049700000000002,0,0,0,0,0,0
577,577,2,0.06406,-1.36805,-0.48373999999999995,0.5153800000000001,0,-1.69675,-1.485,-2.5526299999999997,1.19804,0,0,0,0,0,0
578,578,2,0.27614,-1.88359,-0.1417,0.18185,0,-1.5806799999999999,-1.6874799999999999,-2.7721299999999998,0.81642,0,0,0,0,0,0
579,579,1,1.79215,-0.30134,-0.15850999999999998,0.26983,0,1.57761,2.2749200000000003,0.11355,-0.36233000000000004,0,0,0,0,0,0
581,581,2,0.8069,-0.6856,-0.2575,0.41198999999999997,0,-0.6047600000000001,-0.72446,-1.2600200000000001,-0.19458,0,0,0,0,0,0
582,582,2,0.44869,0.31304,-0.49222,0.52283,0,-0.64363,-1.14164,-1.6967400000000001,0.22036999999999998,0,0,0,0,0,0
583,583,2,1.03106,-1.10442,-0.5229699999999999,0.58362,0,-1.86057,-0.60593,-2.65433,1.21424,0,0,0,0,0,0
584,584,3,1.24883,-0.31529,-0.53382,0.76744,0,0.64036,-1.05408,1.22072,-0.86156,0,0,0,0,0,0
585,585,2,-1.41277,0.18488,-0.94068,0.86503,0,-1.05415,-0.49453,-1.11168,1.8637400000000002,0,0,0,0,0,0
586,586,2,1.51498,-0.83138,0.06331,-0.00511,0,-0.30421,0.26429,-1.7074200000000002,1.42474,0,0,0,0,0,0
587,587,1,-0.20152,-1.33591,0.07619,0.07288,0,-0.63089,2.35872,0.69845,0.5271899999999999,0,0,0,0,0,0
588,588,2,2.14717,1.39262,-0.7749699999999999,0.7333,1,-2.18001,-1.17615,-0.19077,-0.44777,0,0,0,0,0,1
589,589,2,-0.87656,0.52509,0.0058200000000000005,0.27599,1,-0.55952,-1.42482,-1.94232,2.20591,0,0,0,0,1,0
590,590,1,-3.9068,-0.3085,-0.5546,0.5936600000000001,0,2.36678,1.61362,1.374,1.5658299999999998,0,0,0,0,0,0
591,591,2,1.39672,0.05193,-0.01042,0.19086,0,-1.65831,-0.60783,-0.3213,2.68828,0,0,0,0,0,0
592,592,2,0.58602,-1.33293,-0.08525,0.29608,0,0.048889999999999996,-0.13971,-4.20418,1.85884,0,0,0,0,0,0
593,593,2,0.15159,0.90245,-0.04938,0.17729,1,-0.58863,-1.14567,-1.54949,1.91493,0,0,0,0,0,1
594,594,2,1.33389,-0.44073,-0.03759,0.1182,0,-1.84044,-1.83523,-3.75003,1.81883,0,0,0,0,0,0
595,595,2,-3.14417,0.04513,-0.14894000000000002,0.42963,0,-1.84225,-1.60477,-2.4221,0.7521,0,0,0,0,0,0
596,596,1,1.5149,-1.02788,-0.9139799999999999,0.97334,0,1.42781,0.58927,3.3707,1.77709,0,0,0,0,0,0
597,597,2,-0.54786,-0.02203,-0.61927,0.7264,0,-1.17204,0.08578,-1.11763,0.55495,0,0,0,0,0,0
598,598,3,-0.28958,-0.86519,-0.73422,0.83736,0,1.5328600000000001,1.13374,4.6319300000000005,-2.0064900000000003,0,0,0,0,0,0
599,599,1,1.88467,-1.52567,-0.6358600000000001,0.66968,0,-0.8831600000000001,0.82296,-1.02834,0.36096,0,0,0,0,0,0
600,600,3,0.34579,-0.8947,-0.23678000000000002,0.36089,0,-0.12382,0.5925600000000001,0.14094,0.02165,0,0,0,0,0,0
601,601,3,1.50876,-1.1218,-0.34597,0.5946899999999999,0,1.17468,-0.8909100000000001,0.54664,3.88542,0,0,0,0,0,0
602,602,1,-0.95211,-0.02076,-0.8045,0.8083199999999999,0,3.45361,1.3497299999999999,2.72542,1.50334,0,0,0,0,0,0
603,603,2,-2.66294,1.79078,-0.11252999999999999,0.17657,1,-1.0149299999999999,-1.30845,-1.7114900000000002,-0.68823,0,0,0,0,0,1
604,604,2,-0.65387,2.27544,0.17147,0.11815999999999999,1,-1.84028,-0.65874,-3.27608,0.35086999999999996,0,0,0,0,0,1
606,606,3,-0.42621,-1.10608,-0.38753000000000004,0.53027,0,0.39671,-1.85655,0.39132,3.04033,0,0,0,0,0,0
607,607,2,1.53005,-0.36203,0.01563,0.07847,0,-0.531,-2.37756,-2.65335,0.48291000000000006,0,0,0,0,0,0
608,608,2,-0.68653,0.51843,-0.19955,0.41686000000000006,1,1.14978,-0.9119200000000001,-1.0867799999999999,0.45042,0,0,0,1,0,0
609,609,3,0.97375,0.64424,-1.0237100000000001,1.15247,0,0.7334,-0.50329,-1.8462,3.5623,0,0,0,1,0,0
610,610,1,-0.67236,-0.02583,-0.14862,0.23401,0,-0.9474,0.44043000000000004,-1.14144,1.5757,0,0,0,0,0,0
611,611,2,-0.19018,-0.10622,-0.16747,0.42265,0,-1.2374100000000001,-0.64441,-3.6293800000000003,0.18491,0,0,0,0,0,0
612,612,3,0.11474,0.01964,-1.19935,1.3008600000000001,0,2.37812,0.72859,0.23271999999999998,3.57566,0,0,0,0,0,0
613,613,1,-1.3543,-0.34555,-0.60397,0.70452,0,-1.64631,0.30509000000000003,-1.60089,1.0382799999999999,0,0,0,0,0,0
614,614,2,0.6257,-1.12057,-0.1053,0.26515,0,-0.85665,-1.21215,-1.40159,2.24753,0,0,0,0,0,0
